id,key,value,type
153477989,place,hamlet,regular
153478043,ele,175,regular
153478043,gnis:Class,Populated Place,regular
153478043,gnis:County,Rutherford,regular
153478043,gnis:County_num,149,regular
153478043,gnis:ST_alpha,TN,regular
153478043,gnis:ST_num,47,regular
153478043,id,1313056,gnis
153478043,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153478043,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153478043,name,Fairfield Estates,regular
153478043,place,hamlet,regular
153479378,ele,196,regular
153479378,gnis:Class,Populated Place,regular
153479378,gnis:County,Rutherford,regular
153479378,gnis:County_num,149,regular
153479378,gnis:ST_alpha,TN,regular
153479378,gnis:ST_num,47,regular
153479378,id,1313018,gnis
153479378,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153479378,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153479378,name,Barfield Meadows,regular
153479378,place,hamlet,regular
153479389,ele,204,regular
153479389,gnis:Class,Populated Place,regular
153479389,gnis:County,Rutherford,regular
153479389,gnis:County_num,149,regular
153479389,gnis:ST_alpha,TN,regular
153479389,gnis:ST_num,47,regular
153479389,id,1313123,gnis
153479389,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153479389,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153479389,name,Mount Tabor,regular
153479389,place,hamlet,regular
153482483,ele,196,regular
153482483,gnis:Class,Populated Place,regular
153482483,gnis:County,Rutherford,regular
153482483,gnis:County_num,149,regular
153482483,gnis:ST_alpha,TN,regular
153482483,gnis:ST_num,47,regular
153482483,id,1313045,gnis
153482483,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153482483,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153482483,name,Crestwood,regular
153482483,place,hamlet,regular
153482503,ele,174,regular
153482503,gnis:Class,Populated Place,regular
153482503,gnis:County,Rutherford,regular
153482503,gnis:County_num,149,regular
153482503,gnis:ST_alpha,TN,regular
153482503,gnis:ST_num,47,regular
153482503,id,1313119,gnis
153482503,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153482503,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153482503,name,Miller Estates,regular
153482503,place,hamlet,regular
153482524,ele,170,regular
153482524,gnis:Class,Populated Place,regular
153482524,gnis:County,Rutherford,regular
153482524,gnis:County_num,149,regular
153482524,gnis:ST_alpha,TN,regular
153482524,gnis:ST_num,47,regular
153482524,id,1313188,gnis
153482524,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153482524,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153482524,name,Williamsburg,regular
153482524,place,hamlet,regular
153485768,ele,190,regular
153485768,gnis:Class,Populated Place,regular
153485768,gnis:County,Rutherford,regular
153485768,gnis:County_num,149,regular
153485768,gnis:ST_alpha,TN,regular
153485768,gnis:ST_num,47,regular
153485768,id,1313161,gnis
153485768,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153485768,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153485768,name,Rocky Fork,regular
153485768,place,hamlet,regular
153486686,ele,172,regular
153486686,gnis:Class,Populated Place,regular
153486686,gnis:County,Rutherford,regular
153486686,gnis:County_num,149,regular
153486686,gnis:ST_alpha,TN,regular
153486686,gnis:ST_num,47,regular
153486686,id,1313026,gnis
153486686,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153486686,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153486686,name,Brian Manor,regular
153486686,place,hamlet,regular
153486705,ele,189,regular
153486705,gnis:Class,Populated Place,regular
153486705,gnis:County,Rutherford,regular
153486705,gnis:County_num,149,regular
153486705,gnis:ST_alpha,TN,regular
153486705,gnis:ST_num,47,regular
153486705,id,1313078,gnis
153486705,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153486705,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153486705,name,Hickory Hills,regular
153486705,place,hamlet,regular
153489841,ele,173,regular
153489841,gnis:Class,Populated Place,regular
153489841,gnis:County,Rutherford,regular
153489841,gnis:County_num,149,regular
153489841,gnis:ST_alpha,TN,regular
153489841,gnis:ST_num,47,regular
153489841,id,1313062,gnis
153489841,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153489841,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153489841,name,Foxland Forest,regular
153489841,place,hamlet,regular
153490811,ele,194,regular
153490811,gnis:Class,Populated Place,regular
153490811,gnis:County,Rutherford,regular
153490811,gnis:County_num,149,regular
153490811,gnis:ST_alpha,TN,regular
153490811,gnis:ST_num,47,regular
153490811,id,1652430,gnis
153490811,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153490811,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153490811,name,Overall,regular
153490811,place,hamlet,regular
153490811,wikidata,Q28153524,regular
153492228,ele,230,regular
153492228,gnis:Class,Populated Place,regular
153492228,gnis:County,Williamson,regular
153492228,gnis:County_num,187,regular
153492228,gnis:ST_alpha,TN,regular
153492228,gnis:ST_num,47,regular
153492228,id,1304808,gnis
153492228,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153492228,is_in,"Williamson,Tennessee,Tenn.,TN,USA",regular
153492228,name,Allisona,regular
153492228,place,hamlet,regular
153492228,wikidata,Q4732854,regular
153492494,ele,167,regular
153492494,gnis:Class,Populated Place,regular
153492494,gnis:County,Rutherford,regular
153492494,gnis:County_num,149,regular
153492494,gnis:ST_alpha,TN,regular
153492494,gnis:ST_num,47,regular
153492494,id,1313034,gnis
153492494,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153492494,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153492494,name,Cherry Hill Estates,regular
153492494,place,hamlet,regular
153494853,ele,179,regular
153494853,gnis:Class,Populated Place,regular
153494853,gnis:County,Rutherford,regular
153494853,gnis:County_num,149,regular
153494853,gnis:ST_alpha,TN,regular
153494853,gnis:ST_num,47,regular
153494853,id,1313052,gnis
153494853,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153494853,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153494853,name,Emery Estates,regular
153494853,place,hamlet,regular
153497026,ele,185,regular
153497026,gnis:Class,Populated Place,regular
153497026,gnis:County,Rutherford,regular
153497026,gnis:County_num,149,regular
153497026,gnis:ST_alpha,TN,regular
153497026,gnis:ST_num,47,regular
153497026,id,1313027,gnis
153497026,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153497026,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153497026,name,Briarwood,regular
153497026,place,hamlet,regular
153497667,ele,199,regular
153497667,gnis:Class,Populated Place,regular
153497667,gnis:County,Rutherford,regular
153497667,gnis:County_num,149,regular
153497667,gnis:ST_alpha,TN,regular
153497667,gnis:ST_num,47,regular
153497667,id,1281598,gnis
153497667,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153497667,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153497667,name,Crescent,regular
153497667,place,hamlet,regular
153499587,ele,180,regular
153499587,gnis:Class,Populated Place,regular
153499587,gnis:County,Rutherford,regular
153499587,gnis:County_num,149,regular
153499587,gnis:ST_alpha,TN,regular
153499587,gnis:ST_num,47,regular
153499587,id,1313089,gnis
153499587,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153499587,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153499587,name,Jefferson Pike,regular
153499587,place,hamlet,regular
153499605,ele,221,regular
153499605,gnis:Class,Populated Place,regular
153499605,gnis:County,Rutherford,regular
153499605,gnis:County_num,149,regular
153499605,gnis:ST_alpha,TN,regular
153499605,gnis:ST_num,47,regular
153499605,id,1313184,gnis
153499605,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153499605,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153499605,name,Walnut Ridge,regular
153499605,place,hamlet,regular
153500261,ele,190,regular
153500261,gnis:Class,Populated Place,regular
153500261,gnis:County,Rutherford,regular
153500261,gnis:County_num,149,regular
153500261,gnis:ST_alpha,TN,regular
153500261,gnis:ST_num,47,regular
153500261,id,1276293,gnis
153500261,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153500261,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153500261,name,Barfield,regular
153500261,place,hamlet,regular
153500261,wikidata,Q19600350,regular
153500997,ele,227,regular
153500997,gnis:Class,Populated Place,regular
153500997,gnis:County,Rutherford,regular
153500997,gnis:County_num,149,regular
153500997,gnis:ST_alpha,TN,regular
153500997,gnis:ST_num,47,regular
153500997,id,1299832,gnis
153500997,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153500997,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153500997,name,Rockvale,regular
153500997,place,hamlet,regular
153500997,wikidata,Q7355617,regular
153501747,ele,196,regular
153501747,gnis:Class,Populated Place,regular
153501747,gnis:County,Cannon,regular
153501747,gnis:County_num,015,regular
153501747,gnis:ST_alpha,TN,regular
153501747,gnis:ST_num,47,regular
153501747,id,1306223,gnis
153501747,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153501747,is_in,"Cannon,Tennessee,Tenn.,TN,USA",regular
153501747,name,Culpepper,regular
153501747,place,hamlet,regular
153501773,ele,166,regular
153501773,gnis:Class,Populated Place,regular
153501773,gnis:County,Rutherford,regular
153501773,gnis:County_num,149,regular
153501773,gnis:ST_alpha,TN,regular
153501773,gnis:ST_num,47,regular
153501773,id,1314746,gnis
153501773,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153501773,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153501773,name,Browns Mill,regular
153501773,place,hamlet,regular
153504758,ele,181,regular
153504758,gnis:Class,Populated Place,regular
153504758,gnis:County,Davidson,regular
153504758,gnis:County_num,037,regular
153504758,gnis:ST_alpha,TN,regular
153504758,gnis:ST_num,47,regular
153504758,id,1313476,gnis
153504758,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153504758,is_in,"Davidson,Tennessee,Tenn.,TN,USA",regular
153504758,name,Oglesby,regular
153504758,place,hamlet,regular
153505812,ele,232,regular
153505812,gnis:Class,Populated Place,regular
153505812,gnis:County,Bedford,regular
153505812,gnis:County_num,003,regular
153505812,gnis:ST_alpha,TN,regular
153505812,gnis:ST_num,47,regular
153505812,id,1295710,gnis
153505812,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153505812,is_in,"Bedford,Tennessee,Tenn.,TN,USA",regular
153505812,name,Newtown,regular
153505812,place,hamlet,regular
153505885,ele,198,regular
153505885,gnis:Class,Populated Place,regular
153505885,gnis:County,Rutherford,regular
153505885,gnis:County_num,149,regular
153505885,gnis:ST_alpha,TN,regular
153505885,gnis:ST_num,47,regular
153505885,id,1313061,gnis
153505885,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153505885,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153505885,name,Fox Camp Meadows,regular
153505885,place,hamlet,regular
153506155,ele,205,regular
153506155,gnis:Class,Populated Place,regular
153506155,gnis:County,Rutherford,regular
153506155,gnis:County_num,149,regular
153506155,gnis:ST_alpha,TN,regular
153506155,gnis:ST_num,47,regular
153506155,id,1300221,gnis
153506155,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153506155,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153506155,name,Rucker,regular
153506155,place,hamlet,regular
153508327,ele,223,regular
153508327,gnis:Class,Populated Place,regular
153508327,gnis:County,Williamson,regular
153508327,gnis:County_num,187,regular
153508327,gnis:ST_alpha,TN,regular
153508327,gnis:ST_num,47,regular
153508327,id,1314421,gnis
153508327,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153508327,is_in,"Williamson,Tennessee,Tenn.,TN,USA",regular
153508327,name,Trinity,regular
153508327,place,hamlet,regular
153508383,ele,209,regular
153508383,gnis:Class,Populated Place,regular
153508383,gnis:County,Rutherford,regular
153508383,gnis:County_num,149,regular
153508383,gnis:ST_alpha,TN,regular
153508383,gnis:ST_num,47,regular
153508383,id,1313031,gnis
153508383,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153508383,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153508383,name,Burns Place,regular
153508383,place,hamlet,regular
153508399,ele,159,regular
153508399,gnis:Class,Populated Place,regular
153508399,gnis:County,Rutherford,regular
153508399,gnis:County_num,149,regular
153508399,gnis:ST_alpha,TN,regular
153508399,gnis:ST_num,47,regular
153508399,id,1313040,gnis
153508399,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153508399,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153508399,name,Colonial Village,regular
153508399,place,hamlet,regular
153508706,ele,239,regular
153508706,gnis:Class,Populated Place,regular
153508706,gnis:County,Rutherford,regular
153508706,gnis:County_num,149,regular
153508706,gnis:ST_alpha,TN,regular
153508706,gnis:ST_num,47,regular
153508706,id,1647689,gnis
153508706,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153508706,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153508706,name,Jackson Ridge,regular
153508706,place,hamlet,regular
153511085,ele,179,regular
153511085,gnis:Class,Populated Place,regular
153511085,gnis:County,Rutherford,regular
153511085,gnis:County_num,149,regular
153511085,gnis:ST_alpha,TN,regular
153511085,gnis:ST_num,47,regular
153511085,id,1301281,gnis
153511085,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153511085,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153511085,name,Sharpsville,regular
153511085,place,hamlet,regular
153511217,ele,188,regular
153511217,gnis:Class,Populated Place,regular
153511217,gnis:County,Rutherford,regular
153511217,gnis:County_num,149,regular
153511217,gnis:ST_alpha,TN,regular
153511217,gnis:ST_num,47,regular
153511217,id,1313176,gnis
153511217,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153511217,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153511217,name,Stonebrook,regular
153511217,place,hamlet,regular
153512905,ele,171,regular
153512905,gnis:Class,Populated Place,regular
153512905,gnis:County,Rutherford,regular
153512905,gnis:County_num,149,regular
153512905,gnis:ST_alpha,TN,regular
153512905,gnis:ST_num,47,regular
153512905,id,1313024,gnis
153512905,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153512905,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153512905,name,Blansett Meadows,regular
153512905,place,hamlet,regular
153518364,ele,170,regular
153518364,gnis:Class,Populated Place,regular
153518364,gnis:County,Rutherford,regular
153518364,gnis:County_num,149,regular
153518364,gnis:ST_alpha,TN,regular
153518364,gnis:ST_num,47,regular
153518364,id,1313153,gnis
153518364,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153518364,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153518364,name,Reynolds,regular
153518364,place,hamlet,regular
153518439,ele,177,regular
153518439,gnis:Class,Populated Place,regular
153518439,gnis:County,Rutherford,regular
153518439,gnis:County_num,149,regular
153518439,gnis:ST_alpha,TN,regular
153518439,gnis:ST_num,47,regular
153518439,id,1313077,gnis
153518439,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153518439,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153518439,name,Henry Lane,regular
153518439,place,hamlet,regular
153522053,ele,179,regular
153522053,gnis:Class,Populated Place,regular
153522053,gnis:County,Rutherford,regular
153522053,gnis:County_num,149,regular
153522053,gnis:ST_alpha,TN,regular
153522053,gnis:ST_num,47,regular
153522053,id,1291812,gnis
153522053,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153522053,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153522053,name,Lofton,regular
153522053,place,hamlet,regular
153522078,ele,159,regular
153522078,gnis:Class,Populated Place,regular
153522078,gnis:County,Rutherford,regular
153522078,gnis:County_num,149,regular
153522078,gnis:ST_alpha,TN,regular
153522078,gnis:ST_num,47,regular
153522078,id,1286527,gnis
153522078,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153522078,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153522078,name,Hales Camp,regular
153522078,place,hamlet,regular
153523916,ele,236,regular
153523916,gnis:Class,Populated Place,regular
153523916,gnis:County,Rutherford,regular
153523916,gnis:County_num,149,regular
153523916,gnis:ST_alpha,TN,regular
153523916,gnis:ST_num,47,regular
153523916,id,1281058,gnis
153523916,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
153523916,is_in,"Rutherford,Tennessee,Tenn.,TN,USA",regular
153523916,name,Concord,regular
153523916,place,hamlet,regular
153525411,ele,177,regular
153525411,gnis:Class,Populated Place,regular
